	[ 62.0796980387537, 16.6938095522475, 20.2264924089988, 1 ],
	[ 62.242282360435, 16.5443489650013, 20.2133686745638, 1 ],
	[ 64.7076196694294, 15.3198337862963, 18.9725465442744, 1 ],
	[ 70.4310019087431, 13.5311777427338, 15.0378203485231, 1 ],
	[ 72.0810527085062, 13.0561395079875, 13.8628077835062, 1 ],
	[ 74.1779308, 11.82306795, 12.99900125, 1 ],
	[ 76.9379656, 9.9803694, 12.081665, 1 ],
	[ 78.368993423155, 8.66485350928125, 11.9661530675637, 1 ],
	[ 73.6310753388588, 10.5894128225925, 14.7795118385487, 1 ],
	[ 75.9275961582588, 9.52008734161875, 13.5523165001225, 1 ],
	[ 78.4378340014656, 7.9070222489325, 12.6551437496019, 1 ],
	[ 78.6024935982588, 7.75565390161875, 12.6418525001225, 1 ],
	[ 79.1177188001838, 7.28201744963251, 12.6002637501837, 1 ],
	[ 80.05754416, 7.11260184000001, 11.829854, 1 ],
	[ 80.6757950001838, 7.2428393746325, 11.0813656251838, 1 ],
	[ 79.9758020001838, 7.8863292496325, 11.1378687501837, 1 ],
	[ 77.4953456001838, 8.4301956496325, 13.0744587501837, 1 ],
	[ 82.1383819998162, 5.8983117503675, 10.9633062498163, 1 ],
	[ 80.971727, 6.97079487499999, 11.057478125, 1 ],
	[ 82.8870656417412, 5.90460898338125, 10.2083253748775, 1 ],
	[ 83.6125421601838, 5.5849663396325, 9.80249150018375, 1 ],
	[ 84.3464535198162, 4.9102959803675, 9.74325049981625, 1 ],
	[ 84.616562, 5.356538, 9.0269, 1 ],
]},
{ name: "type11", unitTime: 168, baseTime: "200501010000", seed: 870617, rows: [
	[ 0, 90.52198999453, 8.47801000547, 1 ],
	[ 0, 89.5913067498775, 9.4086932501225, 1 ],
	[ 0, 89.2567495001838, 9.74325049981625, 1 ],
	[ 0, 89.27155975, 9.72844025, 1 ],
	[ 0, 88.8704129170188, 10.1295870829812, 1 ],
	[ 0, 88.7992206248163, 10.2007793751837, 1 ],
	[ 0, 88.3258524998163, 10.6741475001838, 1 ],
	[ 0, 88.3812470003369, 10.6187529996631, 1 ],
	[ 0, 87.909446875, 11.090553125, 1 ],
	[ 0, 87.923228125, 11.076771875, 1 ],
	[ 0, 87.873615625, 11.126384375, 1 ],
	[ 0, 87.8169532503981, 11.1830467496019, 1 ],
	[ 0, 87.8192194998775, 11.1807805001225, 1 ],
	[ 0, 87.8917395001225, 11.1082604998775, 1 ],
	[ 0, 87.4407582496019, 11.5592417503981, 1 ],
	[ 0, 87.4407582496019, 11.5592417503981, 1 ],
	[ 0, 87.3902331251838, 11.6097668748163, 1 ],
	[ 0, 86.979634, 12.020366, 1 ],
	[ 0, 87.011386, 11.988614, 1 ],
	[ 0, 86.5114537503981, 12.4885462496019, 1 ],
	[ 0, 86.5805988746631, 12.4194011253369, 1 ],
	[ 0, 86.0978962503981, 12.9021037496019, 1 ],
	[ 0, 86.084605, 12.915395, 1 ],
	[ 0, 85.2677554998775, 13.7322445001225, 1 ],
	[ 0, 84.7646589913938, 14.2353410086062, 1 ],
	[ 0, 83.4837797670081, 15.5162202329919, 1 ],
	[ 0, 78.6964919882463, 20.3035080117537, 1 ],
	[ 0, 78.65573933719, 20.34426066281, 1 ],
	[ 0, 79.8576765625, 19.1423234375, 1 ],
	[ 0, 77.9247573863219, 21.0752426136781, 1 ],
	[ 0, 78.7735075910012, 20.2264924089988, 1 ],
	[ 0, 78.7866313254362, 20.2133686745638, 1 ],
	[ 0, 80.0274534557256, 18.9725465442744, 1 ],
	[ 0, 83.9621796514769, 15.0378203485231, 1 ],
	[ 0, 85.1371922164938, 13.8628077835062, 1 ],
	[ 0, 86.00099875, 12.99900125, 1 ],
	[ 0, 86.918335, 12.081665, 1 ],
	[ 0, 87.0338469324362, 11.9661530675637, 1 ],
	[ 0, 84.2204881614512, 14.7795118385487, 1 ],
	[ 0, 85.4476834998775, 13.5523165001225, 1 ],
	[ 0, 86.3448562503981, 12.6551437496019, 1 ],
	[ 0, 86.3581474998775, 12.6418525001225, 1 ],
	[ 0, 86.3997362498162, 12.6002637501837, 1 ],
	[ 0, 87.170146, 11.829854, 1 ],
	[ 0, 87.9186343748163, 11.0813656251838, 1 ],
	[ 0, 87.8621312498163, 11.1378687501837, 1 ],
	[ 0, 85.9255412498162, 13.0744587501837, 1 ],
	[ 0, 88.0366937501837, 10.9633062498163, 1 ],
	[ 0, 87.942521875, 11.057478125, 1 ],
	[ 0, 88.7916746251225, 10.2083253748775, 1 ],
	[ 0, 89.1975084998163, 9.80249150018375, 1 ],
	[ 0, 89.2567495001838, 9.74325049981625, 1 ],
	[ 0, 89.9731, 9.0269, 1 ],
]},
{ name: "type12", unitTime: 168, baseTime: "200501010000", seed: 870617, rows: [
	[ 63.2533333, 26.75, 9, 1 ],
	[ 63.31622222, 25.68, 10, 1 ],
	[ 63.88933333, 24.11, 11, 1 ],
	[ 64.158, 23.84, 11, 1 ],
	[ 63.52313682, 23.48, 12, 1 ],
	[ 62.23166667, 24.77, 12, 1 ],
	[ 60.28666667, 25.71, 13, 1 ],
	[ 61.29155556, 24.71, 13, 1 ],
	[ 59.375, 25.63, 14, 1 ],
	[ 59.625, 25.38, 14, 1 ],
	[ 58.725, 26.28, 14, 1 ],
	[ 57.69711111, 26.3, 14, 2 ],
	[ 57.73822222, 26.26, 14, 2 ],
	[ 59.05377778, 24.95, 14, 2 ],
	[ 57.51488889, 25.49, 15, 2 ],
	[ 57.51488889, 25.49, 15, 2 ],
	[ 56.59833333, 26.4, 15, 2 ],
	[ 55.792, 26.21, 16, 2 ],
	[ 56.368, 25.63, 16, 2 ],
	[ 53.94111111, 27.06, 17, 2 ],
	[ 55.19544444, 25.8, 17, 2 ],
	[ 53.08111111, 26.92, 18, 2 ],
	[ 52.84, 27.16, 18, 2 ],
	[ 51.30622222, 26.69, 20, 2 ],
	[ 48.82193182, 28.18, 21, 2 ],
	[ 45.51255814, 28.49, 24, 2 ],
	[ 38.37445783, 23.63, 36, 2 ],
	[ 37.63518072, 24.36, 36, 2 ],
	[ 39.5125, 25.49, 33, 2 ],
	[ 37.65909091, 22.34, 38, 2 ],
	[ 39.77156627, 22.23, 36, 2 ],
	[ 40.00963855, 21.99, 36, 2 ],
	[ 42.59235294, 22.41, 33, 2 ],
	[ 47.54883721, 27.45, 23, 2 ],
	[ 48.93772727, 29.06, 20, 2 ],
	[ 51.32333333, 28.68, 18, 2 ],
	[ 54.68, 27.32, 16, 2 ],
	[ 56.77545455, 25.22, 16, 2 ],
	[ 52.23470588, 22.77, 23, 2 ],
	[ 54.57022222, 23.43, 20, 2 ],
	[ 57.56111111, 22.44, 18, 2 ],
	[ 57.80222222, 22.2, 18, 2 ],
	[ 58.55666667, 21.44, 18, 2 ],
	[ 59.248, 22.75, 16, 2 ],
	[ 59.54166667, 25.46, 14, 1 ],
	[ 58.51666667, 26.48, 14, 1 ],
	[ 56.59666667, 23.4, 19, 1 ],
	[ 61.68333333, 23.32, 14, 1 ],
	[ 59.975, 25.03, 14, 1 ],
	[ 62.09477778, 24.91, 12, 1 ],
	[ 62.81466667, 25.19, 11, 1 ],
	[ 63.88933333, 24.11, 11, 1 ],
	[ 63.6, 26.4, 9, 1 ],
]},
{ name: "type13", unitTime: 168, baseTime: "200501010000", seed: 870617, rows: [
	[ 72.42, 7.98, 17.6, 2 ],
	[ 71.79, 7.21, 19, 2 ],
	[ 71.52, 6.08, 20.4, 2 ],
	[ 71.71, 5.89, 20.4, 2 ],
	[ 70.58, 5.62, 21.8, 2 ],
	[ 69.65, 6.55, 21.8, 2 ],
	[ 67.57, 7.23, 23.2, 2 ],
	[ 68.29, 6.51, 23.2, 2 ],
	[ 66.23, 7.17, 24.6, 2 ],
	[ 66.41, 6.99, 24.6, 2 ],
	[ 65.76, 7.64, 24.6, 2 ],
	[ 64.02, 8.38, 24.6, 3 ],
	[ 64.05, 8.35, 24.6, 3 ],
	[ 65, 7.4, 24.6, 3 ],
	[ 63.21, 7.79, 26, 3 ],
	[ 63.21, 7.79, 26, 3 ],
	[ 62.55, 8.45, 26, 3 ],
	[ 61.29, 8.31, 27.4, 3 ],
	[ 60.7, 7.9, 27.4, 4 ],
	[ 58.28, 8.92, 28.8, 4 ],
	[ 59.18, 8.02, 28.8, 4 ],
	[ 56.98, 8.82, 30.2, 4 ],
	[ 56.8, 9, 30.2, 4 ],
	[ 54.34, 8.66, 33, 4 ],
	[ 51.87, 9.73, 34.4, 4 ],
	[ 47.45, 9.95, 38.6, 4 ],
	[ 33.15, 6.45, 55.4, 5 ],
	[ 32.62, 6.98, 55.4, 5 ],
	[ 36.01, 7.79, 51.2, 5 ],
	[ 31.27, 5.53, 58.2, 5 ],
	[ 34.16, 5.44, 55.4, 5 ],
	[ 34.33, 5.27, 55.4, 5 ],
	[ 38.23, 5.57, 51.2, 5 ],
	[ 48.6, 9.2, 37.2, 5 ],
	[ 51.64, 10.36, 33, 5 ],
	[ 56.71, 10.09, 30.2, 3 ],
	[ 60.49, 9.11, 27.4, 3 ],
	[ 62, 7.6, 27.4, 3 ],
	[ 53.97, 5.83, 37.2, 3 ],
	[ 57.69, 6.31, 33, 3 ],
	[ 61.2, 5.6, 30.2, 3 ],
	[ 61.38, 5.42, 30.2, 3 ],
	[ 61.92, 4.88, 30.2, 3 ],
	[ 63.78, 5.82, 27.4, 3 ],
	[ 66.35, 7.05, 24.6, 2 ],
	[ 65.61, 7.79, 24.6, 2 ],
	[ 60.83, 5.57, 31.6, 2 ],
	[ 67.89, 5.51, 24.6, 2 ],
	[ 66.66, 6.74, 24.6, 2 ],
	[ 69.55, 6.65, 21.8, 2 ],
	[ 70.75, 6.85, 20.4, 2 ],
	[ 71.52, 6.08, 20.4, 2 ],
	[ 72.67, 7.73, 17.6, 2 ],
]},
]
